# Raman tensor in 10^(-30) Cm^2/V
# mode: 87   phonon freq: 269.544951
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
6.06606+0.00000j -5.636e-01+1.966e-01j 3.932e-02+0.000e+00j 1.573e-01-4.980e-01j 0.000e+00+0.000e+00j -2.197e+01+2.286e+01j -2.490e+00+0.000e+00j 7.790e+01+0.000e+00j 8.996e+01+0.000e+00j
6.07557+0.00000j -5.636e-01+1.966e-01j 3.932e-02+0.000e+00j 1.573e-01-4.980e-01j 0.000e+00+0.000e+00j -2.446e+01+2.037e+01j -2.490e+00+0.000e+00j 7.821e+01+0.000e+00j 9.031e+01+0.000e+00j
6.08507+0.00000j 1.265e-01-7.294e-01j 3.932e-02+3.932e-02j -2.183e-01-2.228e-01j 0.000e+00+0.000e+00j -2.490e+01+1.992e+01j -1.486e+00+0.000e+00j 7.821e+01+0.000e+00j 9.032e+01+0.000e+00j
6.09458+0.00000j 1.373e+00-1.976e+00j 3.932e-02+3.932e-02j -1.464e+00-2.228e-01j 0.000e+00+0.000e+00j -2.490e+01+1.992e+01j -2.394e-01+0.000e+00j 7.824e+01+0.000e+00j 9.043e+01+0.000e+00j
6.10409+0.00000j 1.337e+00-1.169e+00j 3.932e-02+0.000e+00j -1.232e+00+1.311e-01j 0.000e+00+0.000e+00j -2.490e+01+1.787e+01j 0.000e+00+0.000e+00j 7.516e+01+0.000e+00j 8.681e+01+0.000e+00j
6.11360+0.00000j 1.337e+00+7.721e-02j 3.932e-02+0.000e+00j -1.232e+00+1.311e-01j 0.000e+00+0.000e+00j -2.490e+01+1.538e+01j 0.000e+00+0.000e+00j 7.176e+01+0.000e+00j 8.286e+01+0.000e+00j
6.12310+0.00000j 5.281e-02+1.966e-01j -3.932e-02+3.932e-02j -9.568e-01+5.636e-01j 0.000e+00+0.000e+00j -2.490e+01+1.494e+01j 0.000e+00+0.000e+00j 7.115e+01+0.000e+00j 8.219e+01+0.000e+00j
6.13261+0.00000j -1.193e+00+1.966e-01j -3.932e-02+3.932e-02j -9.568e-01+5.636e-01j 0.000e+00+0.000e+00j -2.490e+01+1.494e+01j 0.000e+00+0.000e+00j 7.115e+01+0.000e+00j 8.227e+01+0.000e+00j
6.14212+0.00000j -5.459e-01+7.823e-02j 0.000e+00+0.000e+00j -8.084e-01-7.991e-02j 0.000e+00+0.000e+00j -2.490e+01+1.289e+01j 0.000e+00+0.000e+00j 6.869e+01+0.000e+00j 7.936e+01+0.000e+00j
6.15163+0.00000j 6.937e-01+7.823e-02j 0.000e+00+0.000e+00j -8.084e-01-1.320e+00j 0.000e+00+0.000e+00j -2.490e+01+1.041e+01j 0.000e+00+0.000e+00j 6.617e+01+0.000e+00j 7.644e+01+0.000e+00j
6.16114+0.00000j 8.650e-01-3.932e-02j -3.932e-02-3.932e-02j -7.209e-01-1.219e+00j 0.000e+00+0.000e+00j -2.286e+01+9.961e+00j 0.000e+00+0.000e+00j 6.114e+01+0.000e+00j 7.064e+01+0.000e+00j
6.17064+0.00000j 8.650e-01-3.932e-02j -3.932e-02-3.932e-02j -7.209e-01-1.219e+00j 0.000e+00+0.000e+00j -2.037e+01+9.961e+00j 0.000e+00+0.000e+00j 5.560e+01+0.000e+00j 6.425e+01+0.000e+00j
6.18015+0.00000j -2.156e-01-1.180e-01j 0.000e+00-7.864e-02j -7.209e-01-9.437e-01j 0.000e+00+0.000e+00j -1.992e+01+9.961e+00j 0.000e+00+0.000e+00j 5.458e+01+0.000e+00j 6.308e+01+0.000e+00j
6.18966+0.00000j -1.462e+00-1.180e-01j 0.000e+00-7.864e-02j -7.209e-01-9.437e-01j 0.000e+00+0.000e+00j -1.992e+01+9.961e+00j 0.000e+00+0.000e+00j 5.460e+01+0.000e+00j 6.321e+01+0.000e+00j
6.19917+0.00000j -1.704e+00-1.966e-01j 0.000e+00-1.180e-01j 2.832e-01+3.356e-01j 0.000e+00+0.000e+00j -1.992e+01+7.914e+00j 0.000e+00+0.000e+00j 5.258e+01+0.000e+00j 6.077e+01+0.000e+00j
6.20868+0.00000j -1.704e+00-1.966e-01j 0.000e+00-1.180e-01j 1.529e+00+1.582e+00j 0.000e+00+0.000e+00j -1.992e+01+5.421e+00j 0.000e+00+0.000e+00j 5.079e+01+0.000e+00j 5.869e+01+0.000e+00j
6.21818+0.00000j -6.977e-01-2.752e-01j 7.864e-02-1.180e-01j 6.846e-01+9.730e-01j 0.000e+00+0.000e+00j -1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.036e+01+0.000e+00j 5.816e+01+0.000e+00j
6.22769+0.00000j 5.484e-01-2.752e-01j 7.864e-02-1.180e-01j -5.615e-01-2.732e-01j 0.000e+00+0.000e+00j -1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.032e+01+0.000e+00j 5.812e+01+0.000e+00j
6.23720+0.00000j 7.823e-01+6.900e-01j 7.823e-02-1.173e-01j -8.475e-01-2.738e-01j 0.000e+00+0.000e+00j -1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.036e+01+0.000e+00j 5.815e+01+0.000e+00j
6.24671+0.00000j 7.823e-01+1.930e+00j 7.823e-02-1.173e-01j -8.475e-01-2.738e-01j 0.000e+00+0.000e+00j -1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.043e+01+0.000e+00j 5.830e+01+0.000e+00j
6.25622+0.00000j 8.257e-01+1.061e+00j 1.573e-01-1.180e-01j -8.781e-01-1.573e-01j 0.000e+00+0.000e+00j -1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.037e+01+0.000e+00j 5.818e+01+0.000e+00j
6.26572+0.00000j 8.257e-01-1.856e-01j 1.573e-01-1.180e-01j -8.781e-01-1.573e-01j 0.000e+00+0.000e+00j -1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.034e+01+0.000e+00j 5.814e+01+0.000e+00j
6.27523+0.00000j 9.044e-01-5.112e-01j 1.573e-01-1.180e-01j -9.175e-01+3.932e-02j 0.000e+00+0.000e+00j -1.788e+01+4.980e+00j 0.000e+00+0.000e+00j 4.553e+01+0.000e+00j 5.259e+01+0.000e+00j
6.28474+0.00000j 9.044e-01-5.112e-01j 1.573e-01-1.180e-01j -9.175e-01+3.932e-02j 0.000e+00+0.000e+00j -1.539e+01+4.980e+00j 0.000e+00+0.000e+00j 3.970e+01+0.000e+00j 4.585e+01+0.000e+00j
6.29425+0.00000j 1.022e+00-5.898e-01j 1.966e-01-7.864e-02j -9.961e-01+1.966e-01j 0.000e+00+0.000e+00j -1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.867e+01+0.000e+00j 4.466e+01+0.000e+00j
6.30376+0.00000j 1.022e+00-5.898e-01j 1.966e-01-7.864e-02j -9.961e-01+1.966e-01j 0.000e+00+0.000e+00j -1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.867e+01+0.000e+00j 4.466e+01+0.000e+00j
6.31326+0.00000j 1.337e+00+3.741e-01j 2.674e-01+0.000e+00j -8.856e-01+3.566e-01j 0.000e+00+0.000e+00j -1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.868e+01+0.000e+00j 4.470e+01+0.000e+00j
6.32277+0.00000j 1.533e+00+1.522e+00j 3.066e-01+0.000e+00j -6.507e-01+4.088e-01j 0.000e+00+0.000e+00j -1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.872e+01+0.000e+00j 4.490e+01+0.000e+00j
6.33228+0.00000j 1.643e+00+8.405e-01j 2.817e-01+4.696e-02j -8.937e-01+6.104e-01j 0.000e+00+0.000e+00j -1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.872e+01+0.000e+00j 4.483e+01+0.000e+00j
6.34179+0.00000j 1.415e+00-3.143e-01j 2.426e-01+4.043e-02j -1.116e+00+5.256e-01j 0.000e+00+0.000e+00j -1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.872e+01+0.000e+00j 4.472e+01+0.000e+00j
6.35130+0.00000j 1.573e+00-3.932e-01j 1.966e-01+3.932e-02j -3.162e-01+6.684e-01j 0.000e+00+0.000e+00j -1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.867e+01+0.000e+00j 4.474e+01+0.000e+00j
6.36080+0.00000j 1.573e+00-3.932e-01j 1.966e-01+3.932e-02j 9.299e-01+6.684e-01j 0.000e+00+0.000e+00j -1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.864e+01+0.000e+00j 4.489e+01+0.000e+00j
6.37031+0.00000j 1.730e+00-2.359e-01j 1.966e-01+7.864e-02j -5.284e-02+8.257e-01j 0.000e+00+0.000e+00j -1.494e+01+2.948e+00j 0.000e+00+0.000e+00j 3.740e+01+0.000e+00j 4.334e+01+0.000e+00j
6.37982+0.00000j 1.730e+00-2.359e-01j 1.966e-01+7.864e-02j -1.299e+00+8.257e-01j 0.000e+00+0.000e+00j -1.494e+01+4.558e-01j 0.000e+00+0.000e+00j 3.683e+01+0.000e+00j 4.256e+01+0.000e+00j
6.38933+0.00000j 1.848e+00+3.932e-02j 1.573e-01+1.180e-01j -7.446e-01+8.650e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.676e+01+0.000e+00j 4.255e+01+0.000e+00j
6.39883+0.00000j 1.848e+00+3.932e-02j 1.573e-01+1.180e-01j 5.016e-01+8.650e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.668e+01+0.000e+00j 4.264e+01+0.000e+00j
6.40834+0.00000j 2.183e+00+3.565e-01j 1.337e-01+8.912e-02j 5.347e-01+9.803e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.671e+01+0.000e+00j 4.279e+01+0.000e+00j
6.41785+0.00000j 2.503e+00+4.087e-01j 1.532e-01+1.022e-01j 6.130e-01+1.124e+00j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.675e+01+0.000e+00j 4.295e+01+0.000e+00j
6.42736+0.00000j 1.312e+00+7.515e-01j 1.409e-01+9.394e-02j -7.078e-01+8.924e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.670e+01+0.000e+00j 4.252e+01+0.000e+00j
6.43687+0.00000j -2.539e-01+6.471e-01j 1.213e-01+8.089e-02j -1.993e+00+7.685e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.671e+01+0.000e+00j 4.266e+01+0.000e+00j
6.44637+0.00000j -6.029e-01+9.830e-01j -8.738e-01+7.864e-02j -2.372e+00+6.291e-01j 0.000e+00+0.000e+00j -1.292e+01+0.000e+00j 0.000e+00+0.000e+00j 3.175e+01+0.000e+00j 3.746e+01+0.000e+00j
6.45588+0.00000j -6.029e-01+9.830e-01j -2.120e+00+7.864e-02j -2.372e+00+6.291e-01j 0.000e+00+0.000e+00j -1.043e+01+0.000e+00j 0.000e+00+0.000e+00j 2.567e+01+0.000e+00j 3.122e+01+0.000e+00j
6.46539+0.00000j -7.602e-01+1.337e+00j -1.339e+00+7.864e-02j -1.418e+00+4.325e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.447e+01+0.000e+00j 2.917e+01+0.000e+00j
6.47490+0.00000j -7.602e-01+1.337e+00j -9.301e-02+7.864e-02j -1.716e-01+4.325e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.447e+01+0.000e+00j 2.851e+01+0.000e+00j
6.48441+0.00000j -2.261e-04+1.730e+00j 1.573e-01+1.180e-01j 3.932e-02+3.146e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.450e+01+0.000e+00j 2.856e+01+0.000e+00j
6.49391+0.00000j 1.246e+00+1.730e+00j 1.573e-01+1.180e-01j 3.932e-02+3.146e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.455e+01+0.000e+00j 2.874e+01+0.000e+00j
6.50342+0.00000j 1.247e+00+2.316e+00j 1.782e-01-8.591e-01j -9.036e-01+3.118e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.485e+01+0.000e+00j 2.890e+01+0.000e+00j
6.51293+0.00000j 1.430e+00+2.656e+00j 2.043e-01-2.079e+00j -2.130e+00+3.575e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.547e+01+0.000e+00j 2.947e+01+0.000e+00j
6.52244+0.00000j 7.518e-01+2.678e+00j 1.410e-01-1.268e+00j -1.315e+00+3.289e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.501e+01+0.000e+00j 2.907e+01+0.000e+00j
6.53195+0.00000j 6.474e-01+2.306e+00j 1.214e-01-5.486e-02j -9.532e-02+2.832e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.462e+01+0.000e+00j 2.883e+01+0.000e+00j
6.54145+0.00000j 3.932e-02+2.320e+00j 7.864e-02+1.966e-01j -9.104e-01+2.752e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.462e+01+0.000e+00j 2.891e+01+0.000e+00j
6.55096+0.00000j 3.932e-02+2.320e+00j 7.864e-02+1.966e-01j -2.157e+00+2.752e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.478e+01+0.000e+00j 2.930e+01+0.000e+00j
6.56047+0.00000j -1.542e+00+1.211e+00j 0.000e+00+1.966e-01j -1.421e+00+3.146e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.453e+01+0.000e+00j 2.900e+01+0.000e+00j
6.56998+0.00000j -2.788e+00-3.534e-02j 0.000e+00+1.966e-01j -1.744e-01+3.146e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.470e+01+0.000e+00j 2.904e+01+0.000e+00j
6.57949+0.00000j -2.615e+00-3.088e-01j -8.904e-02+1.781e-01j -1.077e+00+3.562e-01j 0.000e+00+0.000e+00j -1.198e+01+0.000e+00j 0.000e+00+0.000e+00j 2.953e+01+0.000e+00j 3.479e+01+0.000e+00j
6.58899+0.00000j -1.539e+00+1.090e-02j -1.021e-01+2.042e-01j -2.330e+00+4.083e-01j 0.000e+00+0.000e+00j -1.447e+01+0.000e+00j 0.000e+00+0.000e+00j 3.555e+01+0.000e+00j 4.170e+01+0.000e+00j
6.59850+0.00000j -1.887e+00-3.932e-01j -1.049e-01+5.243e-02j -1.718e+00+3.146e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.669e+01+0.000e+00j 4.290e+01+0.000e+00j
6.60801+0.00000j -1.887e+00-3.932e-01j -1.049e-01+5.243e-02j -4.717e-01+3.146e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.668e+01+0.000e+00j 4.259e+01+0.000e+00j
6.61752+0.00000j -1.927e+00-9.608e-02j -9.400e-02+0.000e+00j -2.820e-01+1.880e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.668e+01+0.000e+00j 4.257e+01+0.000e+00j
6.62703+0.00000j -1.659e+00+9.544e-01j -8.095e-02+0.000e+00j -2.428e-01+1.619e-01j 0.000e+00+0.000e+00j -1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.668e+01+0.000e+00j 4.256e+01+0.000e+00j
6.63653+0.00000j -1.809e+00-2.392e-01j -3.932e-02-7.864e-02j -3.146e-01+0.000e+00j 0.000e+00+0.000e+00j -1.293e+01+0.000e+00j 0.000e+00+0.000e+00j 3.176e+01+0.000e+00j 3.689e+01+0.000e+00j
6.64604+0.00000j -1.809e+00-1.485e+00j -3.932e-02-7.864e-02j -3.146e-01+0.000e+00j 0.000e+00+0.000e+00j -1.044e+01+0.000e+00j 0.000e+00+0.000e+00j 2.575e+01+0.000e+00j 3.013e+01+0.000e+00j
6.65555+0.00000j -1.966e+00-1.069e+00j 3.932e-02-7.864e-02j -1.303e+00-1.180e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.457e+01+0.000e+00j 2.906e+01+0.000e+00j
6.66506+0.00000j -1.966e+00+1.768e-01j 3.932e-02-7.864e-02j -2.549e+00-1.180e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.463e+01+0.000e+00j 2.959e+01+0.000e+00j
6.67456+0.00000j -1.329e+00-4.451e-02j 1.335e-01-1.335e-01j -2.757e+00-3.115e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.466e+01+0.000e+00j 2.939e+01+0.000e+00j
6.68407+0.00000j -4.286e-01-5.103e-02j 1.531e-01-1.531e-01j -2.796e+00-3.572e-01j 0.000e+00+0.000e+00j -9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.470e+01+0.000e+00j 2.909e+01+0.000e+00j
6.69358+0.00000j -4.905e-02-7.054e-01j 2.351e-01-1.411e-01j -1.699e+00+6.032e-01j 0.000e+00+0.000e+00j -9.961e+00-2.006e+00j 0.000e+00+0.000e+00j 2.507e+01+0.000e+00j 2.909e+01+0.000e+00j
6.70309+0.00000j 3.033e-01-6.075e-01j 2.025e-01-1.215e-01j -4.267e-01+1.902e+00j 0.000e+00+0.000e+00j -9.961e+00-4.492e+00j 0.000e+00+0.000e+00j 2.698e+01+0.000e+00j 3.123e+01+0.000e+00j
6.71260+0.00000j -4.965e-01-1.140e+00j 2.752e-01-3.932e-02j -7.864e-02+1.116e+00j 0.000e+00+0.000e+00j -9.961e+00-4.980e+00j 0.000e+00+0.000e+00j 2.744e+01+0.000e+00j 3.168e+01+0.000e+00j
6.72210+0.00000j -1.743e+00-1.140e+00j 2.752e-01-3.932e-02j -7.864e-02-1.306e-01j 0.000e+00+0.000e+00j -9.961e+00-4.980e+00j 0.000e+00+0.000e+00j 2.745e+01+0.000e+00j 3.191e+01+0.000e+00j
6.73161+0.00000j -1.691e+00-7.072e-01j 2.752e-01+3.932e-02j -1.062e+00-4.325e-01j 0.000e+00+0.000e+00j -9.961e+00-4.980e+00j 0.000e+00+0.000e+00j 2.741e+01+0.000e+00j 3.203e+01+0.000e+00j
6.74112+0.00000j -1.691e+00+5.390e-01j 2.752e-01+3.932e-02j -2.308e+00-4.325e-01j 0.000e+00+0.000e+00j -9.961e+00-4.980e+00j 0.000e+00+0.000e+00j 2.750e+01+0.000e+00j 3.248e+01+0.000e+00j
6.75063+0.00000j -1.219e+00+3.670e-01j 2.752e-01+7.864e-02j -2.490e+00-4.325e-01j 0.000e+00+0.000e+00j -7.950e+00-4.980e+00j 0.000e+00+0.000e+00j 2.325e+01+0.000e+00j 2.757e+01+0.000e+00j
6.76014+0.00000j -1.219e+00+3.670e-01j 2.752e-01+7.864e-02j -2.490e+00-4.325e-01j 0.000e+00+0.000e+00j -5.458e+00-4.980e+00j 0.000e+00+0.000e+00j 1.844e+01+0.000e+00j 2.220e+01+0.000e+00j
6.76964+0.00000j -7.119e-01-2.237e-01j 3.559e-01+1.780e-01j -2.446e+00-5.784e-01j 0.000e+00+0.000e+00j -4.980e+00-2.971e+00j 0.000e+00+0.000e+00j 1.465e+01+0.000e+00j 1.771e+01+0.000e+00j
6.77915+0.00000j -8.162e-01-6.217e-01j 4.081e-01+2.041e-01j -2.439e+00-6.632e-01j 0.000e+00+0.000e+00j -4.980e+00-4.851e-01j 0.000e+00+0.000e+00j 1.280e+01+0.000e+00j 1.579e+01+0.000e+00j
6.78866+0.00000j -9.408e-02-4.261e-01j 2.822e-01+2.822e-01j -2.349e+00-6.585e-01j 0.000e+00+0.000e+00j -4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 1.274e+01+0.000e+00j 1.531e+01+0.000e+00j
6.79817+0.00000j -8.103e-02-2.161e-02j 2.431e-01+2.431e-01j -2.369e+00-5.672e-01j 0.000e+00+0.000e+00j -4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 1.273e+01+0.000e+00j 1.525e+01+0.000e+00j
6.80768+0.00000j 4.718e-01-8.870e-01j 1.966e-01+3.146e-01j -2.294e+00-5.898e-01j 0.000e+00+0.000e+00j -4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 1.285e+01+0.000e+00j 1.528e+01+0.000e+00j
6.81718+0.00000j 4.718e-01-2.133e+00j 1.966e-01+3.146e-01j -2.294e+00-5.898e-01j 0.000e+00+0.000e+00j -4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 1.311e+01+0.000e+00j 1.604e+01+0.000e+00j
6.82669+0.00000j 9.437e-01-2.163e+00j 1.180e-01+3.146e-01j -2.176e+00-5.898e-01j 0.000e+00+0.000e+00j -4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 1.319e+01+0.000e+00j 1.600e+01+0.000e+00j
6.83620+0.00000j 9.437e-01-2.163e+00j 1.180e-01+3.146e-01j -2.176e+00-5.898e-01j 0.000e+00+0.000e+00j -4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 1.319e+01+0.000e+00j 1.600e+01+0.000e+00j
6.84571+0.00000j 4.451e-01-1.112e+00j 4.447e-02+4.002e-01j -1.023e+00-6.225e-01j 0.000e+00+0.000e+00j -4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 1.248e+01+0.000e+00j 1.465e+01+0.000e+00j
6.85522+0.00000j -5.857e-01-1.791e-01j 5.099e-02+4.589e-01j 2.881e-01-7.139e-01j 0.000e+00+0.000e+00j -4.980e+00+0.000e+00j 0.000e+00+0.000e+00j 1.233e+01+0.000e+00j 1.427e+01+0.000e+00j
6.86472+0.00000j 5.263e-01-5.787e-01j -1.049e-01+3.670e-01j 6.815e-01-6.815e-01j 0.000e+00+0.000e+00j -4.980e+00+1.996e+00j 0.000e+00+0.000e+00j 1.326e+01+0.000e+00j 1.553e+01+0.000e+00j
6.87423+0.00000j 1.772e+00-1.825e+00j -1.049e-01+3.670e-01j 6.815e-01-6.815e-01j 0.000e+00+0.000e+00j -4.980e+00+4.489e+00j 0.000e+00+0.000e+00j 1.680e+01+0.000e+00j 2.025e+01+0.000e+00j
6.88374+0.00000j 1.976e+00-4.376e-01j -1.412e-01+2.823e-01j -3.152e-01-5.176e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.757e+01+0.000e+00j 2.051e+01+0.000e+00j
6.89325+0.00000j 1.702e+00+1.004e+00j -1.216e-01+2.432e-01j -1.653e+00-4.458e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.783e+01+0.000e+00j 2.064e+01+0.000e+00j
6.90275+0.00000j 6.754e-01+5.705e-01j -1.180e-01+1.180e-01j -1.900e+00-3.539e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.759e+01+0.000e+00j 2.047e+01+0.000e+00j
6.91226+0.00000j -5.708e-01-6.756e-01j -1.180e-01+1.180e-01j -1.900e+00-3.539e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.743e+01+0.000e+00j 2.074e+01+0.000e+00j
6.92177+0.00000j 1.786e-01-7.078e-01j -7.864e-02+7.864e-02j -1.900e+00-3.146e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.750e+01+0.000e+00j 2.055e+01+0.000e+00j
6.93128+0.00000j 1.425e+00-7.078e-01j -7.864e-02+7.864e-02j -1.900e+00-3.146e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.775e+01+0.000e+00j 2.060e+01+0.000e+00j
6.94079+0.00000j 1.823e+00-5.779e-01j -8.890e-02+0.000e+00j -8.039e-01-2.667e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.758e+01+0.000e+00j 2.043e+01+0.000e+00j
6.95029+0.00000j 2.090e+00-6.627e-01j -1.020e-01+0.000e+00j 5.401e-01-3.059e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.749e+01+0.000e+00j 2.079e+01+0.000e+00j
6.95980+0.00000j 1.128e+00-5.243e-01j 5.243e-02+5.243e-02j -1.828e-01-2.621e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.735e+01+0.000e+00j 2.016e+01+0.000e+00j
6.96931+0.00000j -1.183e-01-5.243e-01j 5.243e-02+5.243e-02j -1.429e+00-2.621e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.738e+01+0.000e+00j 2.030e+01+0.000e+00j
6.97882+0.00000j -6.076e-01-3.295e-01j 4.707e-02+4.707e-02j -1.784e+00-1.883e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.741e+01+0.000e+00j 2.057e+01+0.000e+00j
6.98833+0.00000j -8.686e-01-2.838e-01j 4.054e-02+4.054e-02j -1.882e+00-1.622e-01j 0.000e+00+0.000e+00j -4.980e+00+4.980e+00j 0.000e+00+0.000e+00j 1.742e+01+0.000e+00j 2.073e+01+0.000e+00j
6.99783+0.00000j 5.588e-02-1.966e-01j 7.864e-02-9.340e-01j -1.940e+00-1.180e-01j 0.000e+00+0.000e+00j -6.966e+00+4.980e+00j 0.000e+00+0.000e+00j 2.120e+01+0.000e+00j 2.480e+01+0.000e+00j
7.00734+0.00000j 1.302e+00-1.966e-01j 7.864e-02-2.180e+00j -1.940e+00-1.180e-01j 0.000e+00+0.000e+00j -9.459e+00+4.980e+00j 0.000e+00+0.000e+00j 2.664e+01+0.000e+00j 3.112e+01+0.000e+00j
7.01685+0.00000j 1.777e+00-8.885e-02j 8.885e-02-1.387e+00j -8.535e-01-1.777e-01j 0.000e+00+0.000e+00j -9.961e+00+4.980e+00j 0.000e+00+0.000e+00j 2.753e+01+0.000e+00j 3.199e+01+0.000e+00j
7.02636+0.00000j 2.038e+00-1.019e-01j 1.019e-01-1.274e-01j 4.840e-01-2.038e-01j 0.000e+00+0.000e+00j -9.961e+00+4.980e+00j 0.000e+00+0.000e+00j 2.739e+01+0.000e+00j 3.200e+01+0.000e+00j
7.03587+0.00000j 2.097e+00+5.243e-02j 5.243e-02+2.097e-01j 7.340e-01-1.573e-01j 0.000e+00+0.000e+00j -9.961e+00+4.980e+00j 0.000e+00+0.000e+00j 2.740e+01+0.000e+00j 3.208e+01+0.000e+00j
7.04537+0.00000j 2.097e+00+5.243e-02j 5.243e-02+2.097e-01j 7.340e-01-1.573e-01j 0.000e+00+0.000e+00j -9.961e+00+4.980e+00j 0.000e+00+0.000e+00j 2.740e+01+0.000e+00j 3.208e+01+0.000e+00j
7.05488+0.00000j 2.045e+00+2.097e-01j 0.000e+00+1.573e-01j 7.864e-01-2.621e-01j 0.000e+00+0.000e+00j -9.961e+00+4.980e+00j 0.000e+00+0.000e+00j 2.740e+01+0.000e+00j 3.206e+01+0.000e+00j
7.06439+0.00000j 2.045e+00+2.097e-01j 0.000e+00+1.573e-01j 7.864e-01-2.621e-01j 0.000e+00+0.000e+00j -9.961e+00+4.980e+00j 0.000e+00+0.000e+00j 2.740e+01+0.000e+00j 3.206e+01+0.000e+00j
